OBJECTID,observation_id,taxon_id,taxon_category_name,observer_id,observed_on,observed_on_month,observed_on_year,modified_on,quality_grade,latitude,longitude,uncertainty_m,taxon_genus_name,taxon_species_name,taxon_infraspecific_name,scientific_name,common_name,reference_url,SHAPE,long,lat,center_x,center_y,taxon_class_name_x,taxon_class_name_y
93953432,152802044,400267,Plantae,haley_d,2023-03-20T12:59:19-07:00,3,2023,2023-03-30T11:36:46+00:00,research,37.99707,-123.01465555,37,Calandrinia,menziesii,,Calandrinia menziesii,Curnow's curse,https://www.inaturalist.org/observations/152802044,"{'x': -123.01465554999999, 'y': 37.997070000000065, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.01465554999999,37.997070000000065,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
94526589,70840775,61010,Plantae,madfox,2021-01-16T13:14:00-08:00,1,2021,2021-03-20T19:50:14+00:00,research,37.9969847222,-123.0149275,,Lupinus,arboreus,,Lupinus arboreus,yellow bush lupine,https://www.inaturalist.org/observations/70840775,"{'x': -123.01492749999994, 'y': 37.996984722000036, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.01492749999994,37.996984722000036,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
94023110,70768902,60966,Plantae,madfox,2021-01-16T12:53:00-08:00,1,2021,2023-10-22T01:55:03+00:00,research,37.9970441667,-123.0154522222,,Grindelia,stricta,platyphylla,Grindelia stricta platyphylla,Coastal Gum Plant,https://www.inaturalist.org/observations/70768902,"{'x': -123.01545222199996, 'y': 37.99704416700007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.01545222199996,37.99704416700007,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
131024821,164565170,244380,Aves,michael_long,2023-05-27T09:39:00-07:00,5,2023,2023-06-04T19:54:15+00:00,research,37.9971034384,-123.0157260556,2,Zonotrichia,leucophrys,nuttalli,Zonotrichia leucophrys nuttalli,Nuttall's White-crowned Sparrow,https://www.inaturalist.org/observations/164565170,"{'x': -123.01572605599995, 'y': 37.99710343800007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.01572605599995,37.99710343800007,-122.90530061399994,38.027592301000055,Aves,Aves
131024819,164565167,9100,Aves,michael_long,2023-05-27T09:42:00-07:00,5,2023,2025-02-23T00:15:17+00:00,research,37.9969710779,-123.0169786938,4,Melospiza,melodia,,Melospiza melodia,Song Sparrow,https://www.inaturalist.org/observations/164565167,"{'x': -123.01697869399999, 'y': 37.99697107800006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.01697869399999,37.99697107800006,-122.90530061399994,38.027592301000055,Aves,Aves
93275993,282461379,9100,Aves,tombosan33,2025-05-19T08:56:54-07:00,5,2025,2025-06-13T18:50:27+00:00,research,37.9971283333,-123.0170361667,4,Melospiza,melodia,,Melospiza melodia,Song Sparrow,https://www.inaturalist.org/observations/282461379,"{'x': -123.01703616699996, 'y': 37.997128333000035, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.01703616699996,37.997128333000035,-122.90530061399994,38.027592301000055,Aves,Aves
94453740,110720856,77069,Plantae,alicecaste,2022-04-07T12:10:00+00:00,4,2022,2024-07-07T21:59:18+00:00,research,37.9969305853,-123.0183874241,488,Erysimum,concinnum,,Erysimum concinnum,headland wallflower,https://www.inaturalist.org/observations/110720856,"{'x': -123.01838742399997, 'y': 37.99693058500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.01838742399997,37.99693058500003,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
93221310,110721810,50878,Plantae,alicecaste,2022-04-07T12:25:00+00:00,4,2022,2022-04-08T05:06:59+00:00,research,37.9969506655,-123.0187320879,244,Erigeron,glaucus,,Erigeron glaucus,seaside daisy,https://www.inaturalist.org/observations/110721810,"{'x': -123.01873208799998, 'y': 37.99695066500004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.01873208799998,37.99695066500004,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
131303066,204952937,56006,Plantae,heisman,2024-04-01T10:17:32-07:00,4,2024,2024-04-02T16:09:07+00:00,research,37.9969805556,-123.0189972222,,Zantedeschia,aethiopica,,Zantedeschia aethiopica,calla lily,https://www.inaturalist.org/observations/204952937,"{'x': -123.01899722199994, 'y': 37.99698055600004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.01899722199994,37.99698055600004,-122.90530061399994,38.027592301000055,Liliopsida,Liliopsida
91540288,152704953,10247,Aves,connorcochrane,2022-08-27T22:10:00-07:00,8,2022,2023-06-16T00:34:42+00:00,research,37.9968672093,-123.0192307967,2,Setophaga,ruticilla,,Setophaga ruticilla,American Redstart,https://www.inaturalist.org/observations/152704953,"{'x': -123.01923079699998, 'y': 37.99686720900007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.01923079699998,37.99686720900007,-122.90530061399994,38.027592301000055,Aves,Aves
91977469,110373509,50843,Plantae,pav_marek,2022-04-03T11:52:18-07:00,4,2022,2022-04-04T23:36:04+00:00,research,37.9904251099,-122.8141860962,,Sparaxis,tricolor,,Sparaxis tricolor,Harlequin flower,https://www.inaturalist.org/observations/110373509,"{'x': -122.81418609599996, 'y': 37.99042511000005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.81418609599996,37.99042511000005,-122.90530061399994,38.027592301000055,Liliopsida,Liliopsida
91618436,110287466,147221,Fungi,alex_wentworth,2022-04-02T10:59:28-07:00,4,2022,2022-04-05T14:54:54+00:00,research,37.9957939722,-123.023008,,Niebla,homalea,,Niebla homalea,Armored Sea-Fog Lichen,https://www.inaturalist.org/observations/110287466,"{'x': -123.02300799999995, 'y': 37.99579397200006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.02300799999995,37.99579397200006,-122.90530061399994,38.027592301000055,Lecanoromycetes,Lecanoromycetes
91562130,323496271,4415,Aves,peterkappes,2007-06-20T15:04:00-07:00,6,2007,2025-10-27T17:56:52+00:00,research,37.9956056,-123.023258,374,Cepphus,columba,,Cepphus columba,Pigeon Guillemot,https://www.inaturalist.org/observations/323496271,"{'x': -123.02325799999994, 'y': 37.99560560000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.02325799999994,37.99560560000003,-122.90530061399994,38.027592301000055,Aves,Aves
93622945,239303634,7036,Aves,tedrake,2024-07-27T12:55:00-07:00,7,2024,2024-09-02T02:23:48+00:00,research,37.9956056,-123.023258,190,Melanitta,perspicillata,,Melanitta perspicillata,Surf Scoter,https://www.inaturalist.org/observations/239303634,"{'x': -123.02325799999994, 'y': 37.99560560000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.02325799999994,37.99560560000003,-122.90530061399994,38.027592301000055,Aves,Aves
93414073,239303645,4519,Aves,tedrake,2024-07-27T13:02:00-07:00,7,2024,2024-09-02T02:23:26+00:00,research,37.9956056,-123.023258,190,Uria,aalge,,Uria aalge,Common Murre,https://www.inaturalist.org/observations/239303645,"{'x': -123.02325799999994, 'y': 37.99560560000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.02325799999994,37.99560560000003,-122.90530061399994,38.027592301000055,Aves,Aves
93115522,239303642,4345,Aves,tedrake,2024-07-27T12:58:00-07:00,7,2024,2024-09-02T03:37:24+00:00,research,37.9956056,-123.023258,190,Larus,occidentalis,,Larus occidentalis,Western Gull,https://www.inaturalist.org/observations/239303642,"{'x': -123.02325799999994, 'y': 37.99560560000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.02325799999994,37.99560560000003,-122.90530061399994,38.027592301000055,Aves,Aves
94602615,239303643,4519,Aves,tedrake,2024-07-27T12:58:00-07:00,7,2024,2024-09-02T02:23:31+00:00,research,37.9956056,-123.023258,190,Uria,aalge,,Uria aalge,Common Murre,https://www.inaturalist.org/observations/239303643,"{'x': -123.02325799999994, 'y': 37.99560560000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.02325799999994,37.99560560000003,-122.90530061399994,38.027592301000055,Aves,Aves
94092197,324511740,59081,Plantae,peterkappes,2006-06-11T17:50:00-07:00,6,2006,2025-12-01T14:19:53+00:00,research,37.9956056,-123.023258,374,Brodiaea,terrestris,terrestris,Brodiaea terrestris terrestris,,https://www.inaturalist.org/observations/324511740,"{'x': -123.02325799999994, 'y': 37.99560560000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.02325799999994,37.99560560000003,-122.90530061399994,38.027592301000055,Liliopsida,Liliopsida
90820383,110249303,57032,Plantae,scdevaney,2022-04-02T14:05:56-07:00,4,2022,2022-04-05T06:32:21+00:00,research,37.9928055556,-122.8075055556,,Equisetum,telmateia,braunii,Equisetum telmateia braunii,Giant Horsetail,https://www.inaturalist.org/observations/110249303,"{'x': -122.80750555599997, 'y': 37.992805556000064, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.80750555599997,37.992805556000064,-122.90530061399994,38.027592301000055,Polypodiopsida,Polypodiopsida
92224346,281560593,202315,Other,troyc5998,2025-05-14T10:45:40-07:00,5,2025,2025-05-17T06:15:28+00:00,research,37.9745788574,-122.7955932617,4,Romaleon,antennarium,,Romaleon antennarium,Pacific Rock Crab,https://www.inaturalist.org/observations/281560593,"{'x': -122.79559326199995, 'y': 37.97457885700004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79559326199995,37.97457885700004,-122.90530061399994,38.027592301000055,Malacostraca,Malacostraca
132983759,122855042,117696,Other,arvel,2022-06-20T10:29:00-07:00,6,2022,2022-06-21T21:18:11+00:00,research,38.0278777778,-122.9011777778,,Dendraster,excentricus,,Dendraster excentricus,Eccentric Sand Dollar,https://www.inaturalist.org/observations/122855042,"{'x': -122.90117777799998, 'y': 38.02787777800006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.90117777799998,38.02787777800006,-122.90530061399994,38.027592301000055,Echinoidea,Echinoidea
135094416,252088913,1505663,Aves,datadan,2024-11-17T08:12:00-08:00,11,2024,2025-12-31T12:07:15+00:00,research,38.0321936004,-122.9328068244,15,Anarhynchus,nivosus,,Anarhynchus nivosus,Snowy Plover,https://www.inaturalist.org/observations/252088913,"{'x': -122.93280682399995, 'y': 38.03219360000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.93280682399995,38.03219360000003,-122.90530061399994,38.027592301000055,Aves,Aves
131582294,250517620,52614,Plantae,lenaz,2024-11-04T12:43:12-08:00,11,2024,2025-06-17T20:58:01+00:00,research,38.0392778454,-122.9321893001,6,Zostera,marina,,Zostera marina,Eelgrass,https://www.inaturalist.org/observations/250517620,"{'x': -122.93218929999995, 'y': 38.03927784500007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.93218929999995,38.03927784500007,-122.90530061399994,38.027592301000055,Liliopsida,Liliopsida
135347569,123650166,41663,Mammalia,ungerlord,2022-06-26T11:24:13-07:00,6,2022,2022-08-17T22:48:44+00:00,research,38.0396195,-122.9320966667,4,Procyon,lotor,,Procyon lotor,Common Raccoon,https://www.inaturalist.org/observations/123650166,"{'x': -122.93209666699994, 'y': 38.03961950000007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.93209666699994,38.03961950000007,-122.90530061399994,38.027592301000055,Mammalia,Mammalia
134450954,294480802,76553,Plantae,jbmay,2025-06-28T14:11:07-07:00,6,2025,2025-07-08T13:47:46+00:00,research,38.0287361667,-122.896105,3,Cuscuta,pacifica,,Cuscuta pacifica,Goldenthread,https://www.inaturalist.org/observations/294480802,"{'x': -122.89610499999998, 'y': 38.028736167000034, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.89610499999998,38.028736167000034,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
131108719,164757640,58812,Plantae,tovyawager,2023-05-30T15:23:04-07:00,5,2023,2023-05-31T21:08:43+00:00,research,38.0413555,-122.9319,3,Cotula,coronopifolia,,Cotula coronopifolia,Brass Buttons,https://www.inaturalist.org/observations/164757640,"{'x': -122.93189999999998, 'y': 38.041355500000066, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.93189999999998,38.041355500000066,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
133184686,123314752,53416,Plantae,lbinaturalist,2022-06-24T14:25:41-07:00,6,2022,2022-07-06T00:48:32+00:00,research,38.038005382,-122.8986344178,28300,Lonicera,hispidula,,Lonicera hispidula,Pink Honeysuckle,https://www.inaturalist.org/observations/123314752,"{'x': -122.89863441799997, 'y': 38.03800538200005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.89863441799997,38.03800538200005,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
134267884,251905480,9176,Aves,rmyoshihara,2016-05-12T15:22:00-07:00,5,2016,2024-11-26T14:30:07+00:00,research,38.0271941,-122.8941424,1000,Zonotrichia,leucophrys,,Zonotrichia leucophrys,White-crowned Sparrow,https://www.inaturalist.org/observations/251905480,"{'x': -122.89414239999996, 'y': 38.02719410000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.89414239999996,38.02719410000003,-122.90530061399994,38.027592301000055,Aves,Aves
131778964,250990889,3864,Aves,olliecat,2024-11-06T14:28:00-08:00,11,2024,2025-04-11T02:22:05+00:00,research,38.0271941,-122.8941424,190,Calidris,minutilla,,Calidris minutilla,Least Sandpiper,https://www.inaturalist.org/observations/250990889,"{'x': -122.89414239999996, 'y': 38.02719410000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.89414239999996,38.02719410000003,-122.90530061399994,38.027592301000055,Aves,Aves
130018810,41235978,116999,Aves,rmyoshihara,2015-08-18T16:45:00-07:00,8,2015,2026-04-07T11:51:53+00:00,research,38.0271941,-122.8941424,28300,Pandion,haliaetus,,Pandion haliaetus,Osprey,https://www.inaturalist.org/observations/41235978,"{'x': -122.89414239999996, 'y': 38.02719410000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.89414239999996,38.02719410000003,-122.90530061399994,38.027592301000055,Aves,Aves
131309544,204968266,566549,Mammalia,arvel,2024-03-31T14:06:00-07:00,3,2024,2025-01-24T21:39:10+00:00,research,38.04062778,-122.89790278,,Cervus,canadensis,nannodes,Cervus canadensis nannodes,Tule Elk,https://www.inaturalist.org/observations/204968266,"{'x': -122.89790277999998, 'y': 38.04062778000008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.89790277999998,38.04062778000008,-122.90530061399994,38.027592301000055,Mammalia,Mammalia
128604191,250021933,117696,Other,naturalistworm,2024-10-26T15:00:54-07:00,10,2024,2024-11-01T20:31:25+00:00,research,38.0267861667,-122.8917083333,38,Dendraster,excentricus,,Dendraster excentricus,Eccentric Sand Dollar,https://www.inaturalist.org/observations/250021933,"{'x': -122.89170833299994, 'y': 38.02678616700007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.89170833299994,38.02678616700007,-122.90530061399994,38.027592301000055,Echinoidea,Echinoidea
135348012,123650213,41880,Mammalia,ungerlord,2022-06-26T11:14:38-07:00,6,2022,2022-06-27T07:07:43+00:00,research,38.0452195,-122.9335783333,3,Mephitis,mephitis,,Mephitis mephitis,Striped Skunk,https://www.inaturalist.org/observations/123650213,"{'x': -122.93357833299996, 'y': 38.04521950000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.93357833299996,38.04521950000003,-122.90530061399994,38.027592301000055,Mammalia,Mammalia
129731956,164292353,69925,Mollusca,lenaz,2023-05-26T10:26:58-07:00,5,2023,2025-03-03T18:28:37+00:00,research,38.0310564027,-122.9439166607,12,Clinocardium,nuttallii,,Clinocardium nuttallii,Nuttall's Cockle,https://www.inaturalist.org/observations/164292353,"{'x': -122.94391666099995, 'y': 38.031056403000036, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.94391666099995,38.031056403000036,-122.90530061399994,38.027592301000055,Bivalvia,Bivalvia
128762425,121677033,53157,Plantae,frauhamster,2022-06-13T13:35:30-07:00,6,2022,2022-06-14T14:23:21+00:00,research,38.0340455954,-122.8880078995,1876,Navarretia,squarrosa,,Navarretia squarrosa,Skunkweed,https://www.inaturalist.org/observations/121677033,"{'x': -122.88800789899994, 'y': 38.034045595000066, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.88800789899994,38.034045595000066,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
130662106,122102751,47414,Other,lenaz,2022-06-16T11:11:07-07:00,6,2022,2022-06-17T18:23:18+00:00,research,38.0305918412,-122.9473767184,898,Emerita,analoga,,Emerita analoga,Pacific Sand Crab,https://www.inaturalist.org/observations/122102751,"{'x': -122.94737671799999, 'y': 38.030591841000046, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.94737671799999,38.030591841000046,-122.90530061399994,38.027592301000055,Malacostraca,Malacostraca
135277977,123634099,60982,Plantae,lindybllrd,2022-06-26T14:00:02-07:00,6,2022,2022-07-05T03:42:40+00:00,research,38.0260695,-122.8831783333,4,Cakile,maritima,,Cakile maritima,European Searocket,https://www.inaturalist.org/observations/123634099,"{'x': -122.88317833299999, 'y': 38.02606950000006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.88317833299999,38.02606950000006,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
131777253,250987236,506118,Aves,paulgbarnett,2024-11-07T13:57:00-08:00,11,2024,2025-04-11T02:15:10+00:00,research,38.028215075,-122.8826690667,,Aphelocoma,californica,,Aphelocoma californica,California Scrub-Jay,https://www.inaturalist.org/observations/250987236,"{'x': -122.882669067, 'y': 38.02821507500005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.882669067,38.02821507500005,-122.90530061399994,38.027592301000055,Aves,Aves
130861652,122557583,1409,Aves,simonwyatt,2022-06-13T15:31:46-07:00,6,2022,2022-06-20T01:54:22+00:00,research,38.0282445,-122.8826216667,,Callipepla,californica,,Callipepla californica,California Quail,https://www.inaturalist.org/observations/122557583,"{'x': -122.88262166699997, 'y': 38.02824450000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.88262166699997,38.02824450000003,-122.90530061399994,38.027592301000055,Aves,Aves
131777251,250987233,4345,Aves,paulgbarnett,2024-11-07T13:41:00-08:00,11,2024,2025-04-11T02:15:09+00:00,research,38.024650915,-122.880352585,,Larus,occidentalis,,Larus occidentalis,Western Gull,https://www.inaturalist.org/observations/250987233,"{'x': -122.88035258499997, 'y': 38.02465091500005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.88035258499997,38.02465091500005,-122.90530061399994,38.027592301000055,Aves,Aves
130662006,122102538,117696,Other,lenaz,2022-06-16T10:58:33-07:00,6,2022,2025-12-29T08:45:14+00:00,research,38.0290953172,-122.9548269265,24,Dendraster,excentricus,,Dendraster excentricus,Eccentric Sand Dollar,https://www.inaturalist.org/observations/122102538,"{'x': -122.95482692699994, 'y': 38.02909531700004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95482692699994,38.02909531700004,-122.90530061399994,38.027592301000055,Echinoidea,Echinoidea
